"","poll.end.date","poll.source","prime.minister","opposition.leader","variable","value"
"15816",1997-01-19,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (LOTO)",34
"15817",1997-01-19,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",54
"15818",1997-01-19,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",22
"15819",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",44
"15820",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",35
"15821",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",3
"15822",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",10
"15823",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Others",8
"15824",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",53
"15825",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",47
"15826",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",54
"15827",1997-01-19,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",29
"15828",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",49.5
"15829",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",34.5
"15830",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",2
"15831",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",6.5
"15832",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Others",7.5
"15833",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",57
"15834",1997-01-16,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",43
"15835",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",48
"15836",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",36.5
"15837",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",2
"15838",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",7.5
"15839",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Others",6
"15840",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",54.5
"15841",1996-12-19,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",45.5
"15842",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",48
"15843",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",36
"15844",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Others",16
"15845",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (PM)",53
"15846",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (PM)",35
"15847",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (LOTO)",42
"15848",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (LOTO)",36
"15849",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",53
"15850",1996-12-15,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",24
"15851",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",48
"15852",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",39
"15853",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Others",13
"15854",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (PM)",51
"15855",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (PM)",35
"15856",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (LOTO)",43
"15857",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (LOTO)",34
"15858",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",52
"15859",1996-12-08,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",24
"15860",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",48
"15861",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",35
"15862",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",2.5
"15863",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",8
"15864",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Others",6.5
"15865",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",55.5
"15866",1996-12-05,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",44.5
"15867",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",37
"15868",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",47
"15869",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",3
"15870",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",6
"15871",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Others",7
"15872",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",54
"15873",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",46
"15874",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",55
"15875",1996-12-01,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",30
"15876",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",49
"15877",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",36
"15878",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Others",15
"15879",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (PM)",55
"15880",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (PM)",34
"15881",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (LOTO)",45
"15882",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (LOTO)",32
"15883",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",51
"15884",1996-11-24,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",22
"15885",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",48
"15886",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",35
"15887",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",2.5
"15888",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",8.5
"15889",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Others",6
"15890",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",56
"15891",1996-11-21,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",44
"15892",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",51
"15893",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",34
"15894",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Others",15
"15895",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (PM)",55
"15896",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (PM)",31
"15897",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (LOTO)",41
"15898",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (LOTO)",32
"15899",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",54
"15900",1996-11-10,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",22
"15901",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",49
"15902",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",34
"15903",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",3
"15904",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",8
"15905",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Others",6
"15906",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",56.5
"15907",1996-11-07,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",43.5
"15908",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",34
"15909",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",48
"15910",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",4
"15911",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",6
"15912",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Others",9
"15913",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",56
"15914",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",44
"15915",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",56
"15916",1996-11-03,"Nielsen","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",28
"15917",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",51
"15918",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",34
"15919",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Others",15
"15920",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (PM)",54
"15921",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (PM)",33
"15922",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Satisfied (LOTO)",39
"15923",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Dissatisfied (LOTO)",38
"15924",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (PM)",55
"15925",1996-10-27,"Newspoll","MR JOHN HOWARD","MR KIM BEAZLEY","Preferred Prime Minister (LOTO)",21
"15926",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition",49.5
"15927",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","ALP",33
"15928",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Greens",2.5
"15929",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Democrats",7
"15930",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Others",8
"15931",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Coalition (2pp)",58
"15932",1996-10-24,"Morgan","MR JOHN HOWARD","MR KIM BEAZLEY","Labor (2pp)",42
